# pops for 8 qbits with connectivity gas_with_one_uni in chunks 2
1.999999999999999278e-01 1.999999999999999278e-01 1.999999999999999278e-01 1.999999999999999278e-01 1.999999999999999278e-01 3.999999999999999667e-01 1.999999999999999278e-01 1.999999999999999278e-01
2.000000000000000111e-01 2.598147731660661597e-01 2.456824224502220100e-01 2.305437002783081168e-01 2.000000000000000944e-01 2.639591041054035192e-01 2.000000000000000666e-01 2.000000000000000666e-01
2.150038623136138194e-01 2.092274866398546596e-01 2.397479997017827325e-01 2.351983808825356126e-01 2.249193042424762756e-01 2.299703602977532513e-01 2.144942331782145051e-01 2.314383727437702154e-01
2.212509814870590452e-01 2.353819428055959617e-01 2.338084992943235962e-01 2.158319137271439980e-01 2.118841960586810014e-01 2.323520019097081168e-01 2.305302383985518011e-01 2.189602263189365239e-01
2.203350652620860994e-01 2.293783673894545516e-01 2.220314952594578117e-01 2.406173268705122936e-01 2.224115465421903914e-01 2.202595090261781352e-01 2.213783855598377703e-01 2.235883040902824914e-01
2.322495507113149504e-01 2.216117383222561132e-01 2.304699138174098050e-01 2.235062282571341485e-01 2.179418635930745196e-01 2.362123854616591523e-01 2.181365801660354320e-01 2.198717396711157290e-01
2.220684212154981352e-01 2.265473594980068062e-01 2.283599522474142329e-01 2.367057331263968112e-01 2.252973334831363805e-01 2.179487942024145031e-01 2.236795487310244968e-01 2.193928574961084288e-01
2.227800142052981380e-01 2.345988995661146825e-01 2.196792762701246515e-01 2.216745514213064594e-01 2.224669253613304476e-01 2.242168428495966981e-01 2.232151940354777653e-01 2.313682962907502583e-01
2.219353701423405767e-01 2.343324341900389352e-01 2.286874163933853010e-01 2.219907200369394540e-01 2.296546035041429901e-01 2.175576401541086669e-01 2.174262566715129963e-01 2.284155589075300696e-01
2.231174052926859497e-01 2.314388339974626507e-01 2.321872884803176662e-01 2.202024129922377782e-01 2.214200914482184201e-01 2.264345278547290063e-01 2.263086653845228502e-01 2.188907745498243074e-01
2.212715014956470050e-01 2.262313567288967986e-01 2.169354473758728641e-01 2.284055194331142680e-01 2.232294552669976950e-01 2.366051083103888897e-01 2.215036723934331875e-01 2.258179389956483374e-01
2.176801408210836952e-01 2.324690300020206268e-01 2.213500911555704720e-01 2.287494506644014158e-01 2.220622409305760547e-01 2.195031662382853077e-01 2.358216951631076364e-01 2.223641850249533369e-01
2.187596627410844929e-01 2.434915745372423779e-01 2.180645987689087961e-01 2.362965866083245881e-01 2.204149788930885590e-01 2.263643070601804308e-01 2.188992767214500978e-01 2.177090146697192863e-01
2.252662679844387172e-01 2.243329201082390201e-01 2.199886318930853180e-01 2.219097274826995481e-01 2.284798410832552806e-01 2.305508105213465442e-01 2.258065654991205651e-01 2.236652354278129973e-01
2.361504196835114144e-01 2.163969788869835320e-01 2.217441948046881273e-01 2.217868656516180648e-01 2.239706798275324928e-01 2.256454797951607250e-01 2.353439193121102113e-01 2.189614620383930066e-01
2.267691512681024590e-01 2.182560459234989536e-01 2.352374222663835002e-01 2.296153640068381296e-01 2.232822729883304491e-01 2.217805714728333100e-01 2.206800316531008221e-01 2.243791404209087847e-01
2.287096925294221927e-01 2.208324304570318253e-01 2.221233096121814909e-01 2.232153544428276681e-01 2.333808708337737903e-01 2.188567448824628170e-01 2.280633265461625425e-01 2.248182706961349142e-01
2.325753086093066690e-01 2.144123228755854538e-01 2.191073803351984428e-01 2.234893110062571298e-01 2.236376685159433830e-01 2.284609067733103516e-01 2.312182962501282413e-01 2.270988056342670702e-01
2.223034748837376395e-01 2.270796065313317735e-01 2.187245940678450573e-01 2.275493786708668309e-01 2.262234921171003277e-01 2.350554591016233708e-01 2.206139494088575626e-01 2.224500452186347899e-01
2.368244948508102243e-01 2.188679459898234536e-01 2.376939843015914988e-01 2.185471996884007784e-01 2.187415787263390088e-01 2.324384804793393211e-01 2.181286515483377431e-01 2.187576644153540473e-01
2.326213279599938510e-01 2.215581130762911966e-01 2.264063513687954998e-01 2.221054565740194497e-01 2.316507794834522238e-01 2.157832793858363851e-01 2.285354286697540704e-01 2.213392634818530658e-01
2.260854273518245194e-01 2.352553993571922519e-01 2.254290599826363761e-01 2.250745579534779439e-01 2.176824505977215662e-01 2.277597982782678387e-01 2.213211082644920003e-01 2.213921982143831901e-01
2.173465964410591644e-01 2.185263262833263831e-01 2.268563368678370995e-01 2.175999562882973137e-01 2.245794650743478393e-01 2.307387279992836049e-01 2.189197657320306467e-01 2.454328253138137461e-01
